Cry_Audio_File,Cry_Reason,STFT_Mean,RMS_Mean,SC_Mean,SBAN_Mean,ZCR_Mean,MFCCs13,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCS13
donateacry_corpus_cleaned_and_updated_data/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,3,1.1188937,0.035889015,1060.193519,483.2701888,0.079395191,-42.651638,0.09905281,0.003228858,-44.117374,-27.559542,496.30542,85.80312,40.630753,42.49478,20.788137,26.750282,7.5609145,6.338435,10.276982,14.4635105,4.614261,2.3172925,14.954893
donateacry_corpus_cleaned_and_updated_data/hungry/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635069-1.0-m-26-hu.wav,3,0.20921409,0.014730038,1089.307485,605.6270658,0.086487221,-40.03176,0.10963489,0.01780222,-45.47808,-26.902294,517.106,86.1955,23.302908,4.0189652,5.2655573,21.78387,6.613709,5.970005,7.2444577,7.889697,9.081137,13.375553,7.4276905
donateacry_corpus_cleaned_and_updated_data/hungry/86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,3,0.23107648,0.010624168,1078.81225,608.5790721,0.086849815,-39.146946,0.076126225,-0.001046329,-48.51415,-26.50082,550.9111,85.70942,2.2671502,5.2133484,7.798043,13.777257,11.927986,5.6102386,6.9244947,4.520807,7.7983527,7.525792,0.9023055
donateacry_corpus_cleaned_and_updated_data/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1429978271017-1.7-m-04-hu.wav,3,0.4149464,0.015637308,865.2779595,524.0244461,0.067208904,-43.952297,0.047685474,0.005524623,-47.866913,-29.257154,555.5939,74.24224,5.197747,5.2492213,2.8294096,20.402527,13.023503,12.726251,18.19466,5.8649507,6.505142,12.367968,3.8241599
donateacry_corpus_cleaned_and_updated_data/hungry/8c2a1f03-07f4-4aee-a73f-bc57beb2b600-1430761324670-1.7-f-26-hu.wav,3,0.53144807,0.028847415,1830.280439,683.9890566,0.139621121,-44.17383,0.037352692,-0.027866604,-44.703907,-28.720026,505.5006,71.93662,85.70192,16.23842,6.0208397,32.452095,4.933497,10.612383,16.576094,1.8378098,1.8961903,16.680607,5.444989
donateacry_corpus_cleaned_and_updated_data/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav,3,0.109846875,0.006192888,817.1244115,502.5315867,0.063719086,-47.379074,-0.044871803,0.003856758,-53.10695,-31.315884,617.4195,35.906227,11.814749,2.8422606,1.3610381,10.872076,3.773726,4.690445,5.8735743,0.9331235,3.707121,10.201796,3.6798184
donateacry_corpus_cleaned_and_updated_data/hungry/1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979568422-1.7-m-04-hu.wav,3,0.87698597,0.0304605,1114.033515,566.3126146,0.09095558,-39.083755,0.064607635,0.001946905,-41.929592,-25.881823,485.59637,88.087685,31.87879,17.349886,2.4690633,27.861921,19.874762,5.5513353,6.330112,1.96323,3.561968,1.8564086,8.117339
donateacry_corpus_cleaned_and_updated_data/hungry/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,3,1.1949074,0.017707312,1144.282404,552.4780513,0.097999017,-38.825615,-0.02616125,-0.045931112,-43.41921,-25.573582,499.29187,28.898773,1.4244357,2.976394,3.2276437,7.825771,4.2227035,3.1820138,4.7613883,1.612799,1.1739728,2.5557418,1.3769745
donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376562788-1.7-m-48-hu.wav,3,0.027088491,0.004139596,1685.710686,552.9571553,0.071282486,-52.21283,-0.005555617,0.001359194,-59.356277,-34.80954,680.8978,64.65874,8.169967,10.53394,0.92627335,8.47882,10.666742,7.2743263,5.058204,0.28708,2.615439,6.9938555,3.3755207
donateacry_corpus_cleaned_and_updated_data/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,3,0.44491655,0.022106828,1152.680822,586.4779578,0.080231631,-43.83108,0.02976883,0.023267312,-45.745766,-27.26265,522.0368,81.82109,38.55062,28.963198,2.0212896,15.183182,12.266306,6.079514,8.28757,0.2952989,3.1519573,12.187719,2.6017008
donateacry_corpus_cleaned_and_updated_data/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,3,2.419436,0.045662947,1265.204769,542.6512681,0.092956339,-39.188686,-0.002960309,-0.003481599,-39.676952,-24.7985,458.7502,44.2028,46.147926,14.377291,4.709843,17.931871,6.1194997,3.2077456,8.381981,2.555851,1.3844748,5.9142494,2.7788467
donateacry_corpus_cleaned_and_updated_data/hungry/2562ad82-485a-44c2-ad25-f70fce71480b-1430045593479-1.7-m-72-hu.wav,3,5.8795986,0.071908146,1128.885467,364.6680444,0.099109738,-33.009052,0.06738252,-0.011735057,-39.383972,-22.354427,456.9267,59.62435,35.9775,1.6226543,13.29986,14.59995,3.155597,10.022928,5.6833644,1.2477593,1.7889516,6.165732,0.5265094
donateacry_corpus_cleaned_and_updated_data/hungry/02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav,3,9.80E-05,0.000238372,1233.635401,602.4271724,0.110740228,-72.72702,-0.13800795,0.00646996,-83.32867,-48.24586,948.01733,78.933754,29.831219,4.417126,1.9052324,25.579607,5.7997804,3.7219422,8.097898,0.31814432,1.0106955,8.259167,0.68240386
donateacry_corpus_cleaned_and_updated_data/hungry/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,3,0.9362028,0.01879673,1292.484678,658.3985416,0.112912614,-37.558533,0.06591944,0.018827368,-44.59504,-25.568947,520.5601,38.027092,11.237572,9.996713,16.453268,4.620576,1.9727381,4.4195914,0.24950838,1.6826109,6.192747,7.8148737,2.8268714
donateacry_corpus_cleaned_and_updated_data/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,3,0.2570087,0.020313242,1193.944792,729.2568896,0.097594811,-39.838623,0.12767349,0.004001728,-43.78469,-28.199074,491.98355,113.62111,52.54893,3.4533343,12.323682,45.039413,13.468347,4.1194463,25.095562,11.439229,1.1362197,9.249815,3.731115
donateacry_corpus_cleaned_and_updated_data/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430066825817-1.7-m-72-hu.wav,3,0.40602106,0.013580577,1072.226412,558.4267749,0.063055169,-42.756756,5.02E-10,-4.65E-09,-47.021244,-28.527794,559.4694,51.14889,9.761428,6.333091,13.464534,12.677728,13.978323,2.9662862,6.1481147,7.7518077,5.6285133,5.12448,3.2782066
donateacry_corpus_cleaned_and_updated_data/hungry/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434296505682-1.7-f-04-hu.wav,3,1.2367792,0.032097515,1009.667561,460.9891504,0.06453031,-43.303497,0.032510642,0.023174211,-43.85468,-27.757284,509.63568,60.53049,30.376635,32.86838,15.4217825,16.318375,5.6781497,1.7193031,3.41834,5.1298394,6.7815924,4.451994,4.8855953
donateacry_corpus_cleaned_and_updated_data/hungry/96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,3,0.5123711,0.022034511,1000.215109,504.6647272,0.073110857,-41.473564,0.056956135,0.04102502,-42.89851,-26.428537,488.7688,76.92993,24.87781,31.30233,17.982576,18.191097,4.7747493,3.5969315,9.953196,0.9304038,1.5757271,9.74898,4.383619
donateacry_corpus_cleaned_and_updated_data/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu.wav,3,0.42668042,0.01810032,953.2853112,471.0491002,0.063909134,-43.478615,0.046828937,0.016512888,-46.20991,-28.948442,527.1268,86.87372,9.616274,23.3772,10.657374,18.529087,15.100476,3.354379,5.694532,9.182781,7.165125,9.372602,12.919025
donateacry_corpus_cleaned_and_updated_data/hungry/FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu.wav,3,1.1506541,0.029984415,835.9688629,478.9157777,0.059350424,-39.890675,0.08702762,0.022769494,-43.07169,-25.677938,489.334,73.44576,37.13189,15.667199,6.0507183,28.613155,8.015992,4.902853,4.141622,1.1228355,1.5479239,7.68496,0.13736488
donateacry_corpus_cleaned_and_updated_data/hungry/80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,3,0.38652906,0.016054727,1146.726249,460.2544883,0.089479997,-48.209557,-0.007492323,0.012559535,-51.11079,-31.457067,583.03107,71.82945,47.02917,14.035954,14.304589,18.671553,14.46791,2.2542691,11.349728,13.9093895,4.4096093,4.6632814,3.5449777
donateacry_corpus_cleaned_and_updated_data/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu.wav,3,2.5245116,0.053732205,974.6481004,459.8011839,0.074966686,-36.100227,0.073772065,0.04659638,-35.09069,-22.463375,401.69366,82.857544,29.09066,41.453197,30.56355,25.438835,2.36029,7.7015915,13.049346,10.618197,1.4278604,5.9233613,2.963701
donateacry_corpus_cleaned_and_updated_data/hungry/88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114329442-1.7-m-04-hu.wav,3,0.000461664,0.000734454,1021.167753,529.4193014,0.071422838,-69.68558,0.034851257,-0.029287467,-74.62056,-44.57915,845.6491,111.9408,40.00734,29.110619,16.005213,35.541122,9.088712,3.7110403,10.842899,8.098222,13.029994,15.75184,1.5607419
donateacry_corpus_cleaned_and_updated_data/hungry/B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav,3,1.597999,0.044172883,1749.361567,639.2725568,0.15180373,-36.214603,0.03133033,0.009299994,-37.586426,-23.499157,429.42725,71.27622,77.093704,4.6778674,16.51391,33.10193,2.7587306,10.641067,16.90009,4.5614085,0.5567871,7.6003036,6.343531
donateacry_corpus_cleaned_and_updated_data/hungry/F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103957-1.0-m-04-hu.wav,3,4.247253,0.07180879,1510.719214,582.9849151,0.111299022,-34.073036,-0.03331764,0.024131114,-38.941406,-22.159292,443.83517,67.18889,65.74698,3.973806,22.95632,23.684807,1.8546607,12.399966,10.197739,1.5766357,4.862206,10.212823,8.793231
donateacry_corpus_cleaned_and_updated_data/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895751-1.0-m-26-hu.wav,3,0.7070878,0.022777561,1015.104521,469.9742347,0.071496016,-40.461414,-0.002511367,0.004190912,-43.444622,-26.163431,504.05237,61.221634,39.470566,19.899767,1.1468968,11.103396,0.29588065,2.861755,6.1770997,0.7801332,0.8041183,8.120194,2.085398
donateacry_corpus_cleaned_and_updated_data/hungry/d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761528998-1.7-m-72-hu.wav,3,0.008341243,0.002118448,1022.022574,587.4377647,0.076387437,-52.174465,0.063052334,-0.005002238,-59.761986,-35.937458,679.5666,79.02535,9.646351,9.068344,3.707159,12.229059,10.003732,0.7028019,7.2164116,8.136132,5.6001654,10.836611,7.9942927
donateacry_corpus_cleaned_and_updated_data/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav,3,1.8450648,0.047221325,1224.109625,526.2454183,0.101588115,-41.09864,0.008658548,-0.00668858,-42.446064,-25.104788,482.1352,73.38523,26.291788,17.660297,6.560025,17.777027,7.2705383,11.451773,19.263319,1.4858823,0.5007358,12.345799,4.9251704
donateacry_corpus_cleaned_and_updated_data/hungry/AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,3,0.001540377,0.000964182,1499.454709,725.065502,0.132262779,-61.46779,-0.010848877,0.042418215,-70.170876,-42.130535,798.0214,54.52365,40.05596,3.5511189,10.034453,13.884798,2.344995,6.536423,4.394227,4.917665,2.0039918,12.711414,2.815551
donateacry_corpus_cleaned_and_updated_data/hungry/7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav,3,0.12474248,0.00992765,970.1807439,423.1148602,0.083344112,-48.485073,-0.058235586,-0.009212991,-53.401485,-31.474798,610.1253,77.76034,27.234106,3.2461658,1.8934302,28.781073,13.521849,3.2026055,11.480908,0.58902717,1.9332272,9.593731,5.296192
donateacry_corpus_cleaned_and_updated_data/hungry/11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,3,0.053548075,0.008378809,1415.32192,682.8649446,0.131774498,-46.85299,-0.03005159,0.07133914,-51.260056,-31.594826,578.7162,119.795456,60.63059,7.6066747,1.8608879,42.0877,0.39392313,8.471855,21.501617,5.269616,5.5778556,16.800419,0.63255847
donateacry_corpus_cleaned_and_updated_data/hungry/e1e640e2-78cb-4cb7-9ccc-93813bfc251c-1430738640598-1.7-m-72-hu.wav,3,0.5986332,0.016451301,1114.545457,551.346503,0.092561141,-39.664463,-0.000840387,0.002743688,-41.663197,-25.684767,482.49875,45.369114,22.031446,3.0494385,2.7490463,20.53062,14.052909,5.3417563,9.616394,3.6214874,0.8537543,3.495852,1.3362372
donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,3,0.4985999,0.020737575,1178.619167,552.8907753,0.093484841,-42.699688,-0.005489981,-0.010565642,-45.094505,-26.981407,511.76382,64.09844,42.169594,10.539698,5.2933493,22.2071,7.739832,3.7165196,7.233214,3.8117456,7.538359,13.982996,1.2178946
donateacry_corpus_cleaned_and_updated_data/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,3,0.923853,0.025042634,1232.758144,569.6078886,0.08175701,-42.52884,0.00227657,-0.001755444,-45.14725,-27.330448,518.4573,65.039856,21.60807,4.122133,1.4647552,24.76761,12.16452,6.2345424,12.158486,2.2769792,3.9005904,9.549676,1.2101198
donateacry_corpus_cleaned_and_updated_data/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,3,0.04923271,0.003693726,1031.376068,455.5552962,0.073487945,-55.026512,-0.027876223,0.034137785,-61.996838,-36.477684,713.63916,37.689823,16.769081,0.20518605,4.9201736,10.187562,0.42582703,4.2432046,5.3837132,4.5492587,3.9081142,5.5059476,1.6240351
donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav,3,2.2027166,0.06309316,1776.891719,616.9096199,0.159016393,-34.01514,0.0450994,0.024866518,-36.399506,-23.366999,412.9258,84.68324,76.50153,14.547645,13.157537,43.718414,5.5930514,3.7723637,22.570566,10.761937,3.8137999,23.061857,7.879458
donateacry_corpus_cleaned_and_updated_data/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090255303-1.7-m-04-hu.wav,3,0.47344172,0.025030958,976.2178051,501.2095088,0.070635843,-39.75202,0.08709602,0.001381505,-46.73647,-27.452143,530.6449,92.979515,27.237707,12.120906,1.1948606,28.625765,13.771466,1.5034019,15.987158,7.0460706,8.673405,8.729985,10.973032
donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376267895-1.7-m-48-hu.wav,3,0.039895706,0.002255441,1234.595394,557.260435,0.103410051,-50.32479,-0.014528352,0.004937102,-57.628002,-33.147594,660.6447,23.232708,3.729902,0.084312335,2.6289883,4.2646823,1.4799728,1.2440968,2.4285378,1.7293043,0.6989139,3.3461032,3.0901442
donateacry_corpus_cleaned_and_updated_data/hungry/771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,3,0.4764293,0.023377474,1464.442475,692.9739004,0.105126621,-42.96824,-0.002274276,0.001766466,-44.910034,-28.660954,512.1313,94.37054,57.73192,15.220715,13.067082,29.311823,20.137571,3.0179663,8.893559,6.198007,1.7708894,21.343721,6.2051244
donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430124221551-1.7-m-26-hu.wav,3,1.0268373,0.03199686,1372.59147,566.0277853,0.119346389,-40.343525,0.050518975,0.002099448,-41.03028,-26.462193,471.72696,82.36388,68.45729,8.022799,16.145782,29.261242,11.032925,2.5373456,16.984554,4.4313126,1.1518298,19.380558,1.1549585
donateacry_corpus_cleaned_and_updated_data/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu.wav,3,0.054158207,0.00672652,1057.071044,505.2895106,0.082781457,-46.372562,-0.10051063,-0.016377455,-51.333504,-30.899372,588.77386,63.79707,36.621803,12.34289,0.5122232,10.440694,10.622512,1.6265495,15.740018,0.2879199,2.6610606,12.44471,0.35988703
donateacry_corpus_cleaned_and_updated_data/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav,3,0.2424673,0.017757095,1017.726253,544.070304,0.073423272,-44.83227,0.118407264,0.031222688,-45.18099,-28.574623,519.6547,98.48309,37.810966,18.648664,1.6970502,28.435478,17.81063,7.877246,12.448294,4.067873,9.299012,16.639791,6.9129386
donateacry_corpus_cleaned_and_updated_data/hungry/1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,3,0.6538401,0.029849648,1333.363762,716.0619062,0.111111839,-41.65397,0.07089794,0.03729089,-42.432007,-26.4094,474.35886,67.344185,45.950066,3.1370995,3.7242305,44.969753,16.73809,12.835766,14.871274,13.697356,4.9523478,7.136337,9.499253
donateacry_corpus_cleaned_and_updated_data/hungry/815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,3,1.0357519,0.036928255,1790.18672,617.2466345,0.141657086,-43.62185,1.67E-08,2.45E-09,-43.073566,-28.283852,490.92532,75.75661,86.92624,1.4331577,22.911072,39.99084,14.479199,0.026907317,22.302673,0.10134612,1.4672122,15.881643,4.7946224
donateacry_corpus_cleaned_and_updated_data/hungry/743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,3,1.0742439,0.04310726,1444.683762,748.647565,0.12346725,-38.965485,-0.012440313,0.015556392,-39.661293,-23.656916,462.81384,97.44526,55.092167,8.18657,3.3739939,47.63492,2.2266622,4.802611,21.34227,3.1340024,3.2526581,24.682016,6.449243
donateacry_corpus_cleaned_and_updated_data/hungry/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635047-1.0-m-26-hu.wav,3,0.59970665,0.027987462,1104.310084,472.8110491,0.093252018,-39.452377,0.03176618,-0.000766455,-45.453163,-26.089436,510.61847,93.458275,28.768833,7.050458,6.6339097,20.429293,3.507553,9.661595,7.0815177,10.828461,12.292801,15.499769,6.557509
donateacry_corpus_cleaned_and_updated_data/hungry/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406495-1.0-m-04-hu.wav,3,2.008674,0.04516962,1282.430414,539.9969852,0.118157595,-34.92732,0.018802308,-0.054362386,-42.211597,-23.303215,482.79916,75.176285,56.42423,11.127102,26.707918,17.423798,7.8242245,8.742912,16.745714,2.579333,3.5748494,13.361902,3.0329967
donateacry_corpus_cleaned_and_updated_data/hungry/af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240037389-1.7-m-26-hu.wav,3,2.3404613,0.05992143,1162.767594,462.8096524,0.096971614,-36.244415,0.00276098,0.002146183,-38.265423,-24.05948,435.39267,107.87098,47.909832,13.066674,9.558897,32.988796,23.8043,8.267552,17.43969,5.0489116,1.4736669,5.733209,0.42929915
donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,3,2.1070702,0.046663653,1534.213386,445.7377126,0.120264162,-38.950184,0.07654636,0.003966476,-40.201725,-25.683588,464.16946,55.059605,70.08059,9.765029,16.491669,20.354305,3.5915916,4.3758564,10.773536,0.80194706,1.0379777,8.924549,5.615599
donateacry_corpus_cleaned_and_updated_data/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,3,1.3142034,0.049765076,1377.775558,633.94845,0.10417529,-35.015865,-0.053283278,0.000715527,-38.336594,-21.497034,430.08777,94.0501,68.54758,6.6129107,10.494388,27.675995,10.543624,9.257142,25.206846,1.2796614,1.0327529,19.686586,1.4868579
donateacry_corpus_cleaned_and_updated_data/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,3,3.8193848,0.05930421,1026.077069,418.7913818,0.093251821,-30.888489,0.06489834,0.006729974,-36.39495,-21.003155,421.1326,66.01997,23.41057,0.38398868,17.401646,6.1739964,0.9204103,6.8546257,12.050707,11.91382,2.1673086,6.6891737,9.592805
donateacry_corpus_cleaned_and_updated_data/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430017191818-1.7-m-26-hu.wav,3,10.033285,0.0919075,1386.769912,432.7256845,0.111344456,-34.230232,-7.18E-05,0.002138276,-36.46817,-22.17418,422.46008,49.29613,43.82968,18.99517,5.7531867,16.2733,9.988914,14.376485,4.299468,0.57731706,1.2854,8.715731,2.38012
donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav,3,0.064966105,0.004097013,901.7706434,444.9457296,0.055028628,-49.394367,0.036250617,0.011888369,-56.51513,-32.627743,651.9847,46.90345,6.2500076,4.2161455,2.088338,11.495489,2.2374809,3.739772,3.2069118,3.2563677,1.7041979,3.628948,2.7013638
donateacry_corpus_cleaned_and_updated_data/hungry/9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745312460-1.7-m-04-hu.wav,3,0.008256543,0.002072054,1388.80999,556.8080827,0.109759392,-52.04051,0.06085274,0.00129511,-59.720425,-34.537167,690.54254,46.938244,12.93999,2.1381836,1.5853492,15.746026,0.72104764,1.133757,10.330211,2.3811908,2.3947701,3.1732569,4.35105
donateacry_corpus_cleaned_and_updated_data/hungry/9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,3,0.04451803,0.004931998,987.1383443,650.9103403,0.073335963,-49.53223,0.012708806,0.006067185,-53.30878,-30.623577,607.08295,60.889675,1.8939334,2.0714357,2.9013228,14.727374,19.6856,13.314345,10.514477,10.050691,13.005902,11.699254,3.663998
donateacry_corpus_cleaned_and_updated_data/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130702316-1.7-m-48-hu.wav,3,0.05623123,0.008187383,1140.737911,511.9640725,0.076689849,-52.893566,0.061031234,0.017043237,-55.80599,-32.70455,629.28033,72.642456,44.97519,21.179253,4.0477285,23.068518,17.089243,0.40757155,7.9307218,5.6324325,0.5728223,7.3311453,6.839188
donateacry_corpus_cleaned_and_updated_data/hungry/0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav,3,0.42659175,0.021249324,1019.729362,533.4290226,0.075298789,-43.979313,0.03971146,0.023867957,-45.85983,-29.12469,527.4744,80.108765,48.754406,22.097843,0.5273302,25.693876,19.895144,10.123475,4.8374333,9.196431,1.5867978,9.090249,7.9900913
donateacry_corpus_cleaned_and_updated_data/hungry/D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,3,0.5163825,0.026527658,1518.502703,643.5496466,0.127641893,-41.30563,0.057232328,-0.015943605,-43.81145,-26.310352,494.50485,77.2124,73.31866,5.275501,16.039227,24.716425,3.7745886,4.2782636,19.629858,3.5778837,0.9376805,21.46669,2.0059464
donateacry_corpus_cleaned_and_updated_data/hungry/42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,3,0.000193006,0.000367061,1423.991723,629.4439145,0.122294442,-66.55578,-0.00421487,0.002910919,-74.6562,-43.926098,850.3748,74.11157,42.70765,11.421026,13.715132,12.97051,8.113043,2.6865976,11.92367,2.274817,0.9693484,8.960756,0.6496025
donateacry_corpus_cleaned_and_updated_data/hungry/3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,3,0.5249507,0.02359475,832.5074394,503.3320854,0.058930613,-25.652435,0.093432486,-0.000561521,-42.165127,-18.599277,488.22952,158.47379,15.404351,3.3908992,11.384201,6.5164604,0.3527897,0.94374406,7.9488616,2.5489974,4.7374907,9.508099,3.236345
donateacry_corpus_cleaned_and_updated_data/hungry/7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,3,0.6646381,0.016459402,1771.831919,910.5284571,0.037080558,-43.148422,3.37E-09,3.19E-09,-48.460648,-28.257156,556.5059,41.363888,16.889786,8.867309,4.7190986,3.0349493,3.8494508,3.5663455,4.466965,0.52838933,2.8162112,5.278501,1.2086174
donateacry_corpus_cleaned_and_updated_data/hungry/69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,3,1.1407268,0.040630933,1352.549975,618.9057831,0.0978684,-39.4228,0.011298505,-0.018494535,-38.799343,-25.804052,446.6247,95.15776,48.727203,19.665564,5.5321183,26.929798,16.690874,1.2353162,13.825813,14.691485,11.459576,9.544667,3.7912805
donateacry_corpus_cleaned_and_updated_data/hungry/1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,3,0.08716982,0.004650316,1503.314203,634.0580992,0.122548491,-42.703434,0.036486056,-0.004574102,-50.778767,-28.779963,580.0194,38.701797,2.9289618,6.4570556,4.835634,6.858992,1.9675567,1.5483564,7.009238,2.7777355,3.0567732,5.7363224,0.2676092
donateacry_corpus_cleaned_and_updated_data/hungry/eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav,3,0.11590362,0.00773968,1083.733313,568.8718461,0.089185062,-47.223087,0.002288575,0.005600441,-51.04928,-31.294615,579.54913,66.73267,14.448665,5.7650976,3.203193,22.301922,7.800977,0.2274344,13.197199,8.999829,4.270308,12.0034685,9.320437
donateacry_corpus_cleaned_and_updated_data/hungry/101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,3,0.03427152,0.003838663,1244.155856,441.8794845,0.101985677,-53.10374,-0.000693785,0.000630721,-59.450718,-34.949608,685.439,54.175014,29.645098,11.595828,8.343498,16.358152,7.460509,2.6337633,9.660526,5.5927453,2.247424,5.530221,4.114137
donateacry_corpus_cleaned_and_updated_data/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu.wav,3,5.4824867,0.0963813,1329.70418,588.3115533,0.104466059,-35.66115,0.037899535,-0.01609072,-34.853615,-22.883478,396.0049,98.00139,63.195194,27.631996,10.615856,38.584213,3.0535202,8.521196,13.964163,0.1261337,0.5391419,14.989898,2.7430415
donateacry_corpus_cleaned_and_updated_data/hungry/B327333E-2DE2-4833-A75A-4C576208BED3-1430087429-1.0-f-48-hu.wav,3,0.0763687,0.005695059,768.424117,390.9343581,0.060003622,-49.1428,0.052156366,0.010486385,-56.013615,-33.221546,641.5461,54.63589,19.249577,3.6284757,2.5682194,10.062019,4.055161,2.0286503,11.676795,1.84707,0.45248172,9.879115,3.802677
